"participantID","age","female","nonChinese","sesInc","sesLad","day","itemDisc1","itemDisc2","itemDisc3","itemDisc4","itemDisc5","itemDisc6","itemDisc7","itemDisc8","itemDisc9","itemDayCogFail01","itemDayCogFail02","itemDayCogFail03","itemDayCogFail04","itemDayCogFail05","itemDayCogFail06","itemDayCogFail07","itemDayCogFail08","itemDayCogFail09","itemDayCogFail10","itemDayCogFail11","itemDayCogFail12","itemDayCogFail13","itemDayStressorArgue","itemDayStressorAvoid","itemDayStressorWork","itemDayStressorHome","itemDayStressorDiscrimination","itemDayStressorNetwork","itemDayStressorOther","discrimination","dayCogFail","dayStressorExp","dayCogFail.m","dayStressorExp.m","age.c10","sesInc.c","sesLad.c","female.f","nonChinese.f","dayStressorExp.f"
"DISC-CF-2001",22,1,0,2,7,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.230769230769231,0,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2001",22,1,0,2,7,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.11111111111111,0.0769230769230769,1,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","YES"
"DISC-CF-2001",22,1,0,2,7,3,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2001",22,1,0,2,7,4,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2001",22,1,0,2,7,5,1,1,1,1,1,1,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.307692307692308,0,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2001",22,1,0,2,7,6,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.153846153846154,0,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2001",22,1,0,2,7,7,1,1,1,1,1,1,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.307692307692308,0,0.164835164835165,0.142857142857143,0.0139007960808346,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,1,1,1,1,2,1,1,1,1,1,3,1,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.692307692307692,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,2,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.307692307692308,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1.11111111111111,0.230769230769231,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,4,1,1,1,2,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.307692307692308,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,5,1,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.230769230769231,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,6,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2002",21,1,0,4,10,7,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.263736263736264,0,-0.0860992039191655,0.883955909369259,3.90018371096142,"YES","NO","NO"
"DISC-CF-2003",23,1,0,1,4,1,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2003",23,1,0,1,4,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2003",23,1,0,1,4,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2003",23,1,0,1,4,4,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.11111111111111,0.0769230769230769,1,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","YES"
"DISC-CF-2003",23,1,0,1,4,5,1,1,1,1,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.11111111111111,0.153846153846154,1,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","YES"
"DISC-CF-2003",23,1,0,1,4,6,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2003",23,1,0,1,4,7,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,-2.09981628903858,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.307692307692308,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,2,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.153846153846154,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,6,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.153846153846154,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2004",23,1,0,2,7,7,2,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.307692307692308,0,0.142857142857143,0,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2005",23,1,0,2,7,1,1,1,1,2,1,1,1,1,1,3,3,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,1.11111111111111,0.769230769230769,1,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","YES"
"DISC-CF-2005",23,1,0,2,7,2,1,1,1,2,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.461538461538462,0,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2005",23,1,0,2,7,3,1,1,1,2,1,1,1,1,1,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.692307692307692,0,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2005",23,1,0,2,7,4,1,1,1,2,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.384615384615385,0,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2005",23,1,0,2,7,5,1,1,1,2,1,1,1,1,1,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1.11111111111111,0.538461538461538,1,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","YES"
"DISC-CF-2005",23,1,0,2,7,6,1,1,1,2,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.384615384615385,0,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2005",23,1,0,2,7,7,1,1,1,2,1,1,1,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.538461538461538,0,0.538461538461538,0.285714285714286,0.113900796080834,-1.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,1,1,1,1,1,2,1,1,1,1,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.461538461538462,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,2,1,1,1,1,2,1,1,1,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1.11111111111111,0.384615384615385,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,3,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,4,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,5,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,6,1,1,1,1,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.153846153846154,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2006",21,1,0,1,7,7,1,1,1,1,2,1,1,1,1,0,3,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.846153846153846,0,0.274725274725275,0,-0.0860992039191655,-2.11604409063074,0.900183710961421,"YES","NO","NO"
"DISC-CF-2007",24,0,0,4,6,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.461538461538462,0,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2007",24,0,0,4,6,2,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.11111111111111,0,1,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","YES"
"DISC-CF-2007",24,0,0,4,6,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2007",24,0,0,4,6,4,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2007",24,0,0,4,6,5,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2007",24,0,0,4,6,6,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2007",24,0,0,4,6,7,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.0769230769230769,0,0.0989010989010989,0.142857142857143,0.213900796080834,0.883955909369259,-0.0998162890385794,"NO","NO","NO"
"DISC-CF-2008",21,1,0,1,5,1,1,1,1,2,1,1,1,1,1,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.461538461538462,0,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2008",21,1,0,1,5,2,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1.11111111111111,0.153846153846154,1,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2008",21,1,0,1,5,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2008",21,1,0,1,5,4,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2008",21,1,0,1,5,5,1,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.11111111111111,0.230769230769231,1,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2008",21,1,0,1,5,6,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.230769230769231,0,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2008",21,1,0,1,5,7,1,1,1,2,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0.230769230769231,0,0.186813186813187,0.285714285714286,-0.0860992039191655,-2.11604409063074,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2009",23,0,1,3,6,1,1,2,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.0769230769230769,0,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","NO"
"DISC-CF-2009",23,0,1,3,6,2,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","NO"
"DISC-CF-2009",23,0,1,3,6,3,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.22222222222222,0,1,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","YES"
"DISC-CF-2009",23,0,1,3,6,4,1,2,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.0769230769230769,0,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","NO"
"DISC-CF-2009",23,0,1,3,6,5,1,2,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.0769230769230769,0,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","NO"
"DISC-CF-2009",23,0,1,3,6,6,1,2,1,1,1,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.230769230769231,0,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","NO"
"DISC-CF-2009",23,0,1,3,6,7,1,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0659340659340659,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"NO","YES","NO"
"DISC-CF-2010",22,1,0,4,5,1,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.153846153846154,0,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2010",22,1,0,4,5,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,2,2,2,0,1,0,0,1,0,0,0,0,0,1.22222222222222,0.923076923076923,1,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2010",22,1,0,4,5,3,1,2,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.22222222222222,0.0769230769230769,1,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","YES"
"DISC-CF-2010",22,1,0,4,5,4,1,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2010",22,1,0,4,5,5,1,2,1,1,1,1,2,1,1,2,2,0,2,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1.22222222222222,1,0,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2010",22,1,0,4,5,6,1,2,1,1,1,1,2,1,1,3,3,2,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1.22222222222222,1.15384615384615,0,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2010",22,1,0,4,5,7,1,2,1,1,1,1,2,1,1,2,3,0,2,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1.22222222222222,1.07692307692308,0,0.626373626373626,0.285714285714286,0.0139007960808346,0.883955909369259,-1.09981628903858,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,1,2,1,2,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.307692307692308,0,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,2,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.307692307692308,0,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,3,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,4,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,5,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.0769230769230769,0,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,6,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.153846153846154,0,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2011",23,1,0,3,6,7,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.22222222222222,0.230769230769231,1,0.153846153846154,0.142857142857143,0.113900796080834,-0.116044090630741,-0.0998162890385794,"YES","NO","YES"
"DISC-CF-2012",23,0,1,1,9,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","NO"
"DISC-CF-2012",23,0,1,1,9,2,1,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.22222222222222,0.0769230769230769,1,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","YES"
"DISC-CF-2012",23,0,1,1,9,3,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","NO"
"DISC-CF-2012",23,0,1,1,9,4,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1.22222222222222,0,1,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","YES"
"DISC-CF-2012",23,0,1,1,9,5,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","NO"
"DISC-CF-2012",23,0,1,1,9,6,1,1,1,1,2,2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.230769230769231,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","NO"
"DISC-CF-2012",23,0,1,1,9,7,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.043956043956044,0.285714285714286,0.113900796080834,-2.11604409063074,2.90018371096142,"NO","YES","NO"
"DISC-CF-2013",24,1,0,6,6,1,1,1,1,1,1,1,1,1,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0.384615384615385,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2013",24,1,0,6,6,2,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2013",24,1,0,6,6,3,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2013",24,1,0,6,6,4,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2013",24,1,0,6,6,5,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2013",24,1,0,6,6,6,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
"DISC-CF-2013",24,1,0,6,6,7,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22222222222222,0,0,0.0549450549450549,0,0.213900796080834,2.88395590936926,-0.0998162890385794,"YES","NO","NO"
